Date,Client ID,Product ID,Price,Quantity
6/5/20,94,15,37.86,[NULL]
6/5/20,38,81,38.43,124
6/5/20,64,81,38.43,854
6/5/20,30,81,38.43,1672
6/5/20,74,81,38.43,2384
6/5/20,38,71,38.84,70
6/5/20,74,71,38.84,7624
6/5/20,27,110,39.42,[NULL]
6/5/20,38,110,39.42,[NULL]
6/5/20,44,10,39.43,140
6/5/20,94,10,39.43,301
6/5/20,74,10,39.43,363
6/5/20,27,10,39.43,914
6/5/20,50,10,39.43,1656
6/5/20,78,10,39.43,2500
6/5/20,38,10,39.43,5907.01
6/5/20,27,151,40.59,[NULL]
6/5/20,38,151,40.59,[NULL]
6/5/20,38,256,40.99,21
6/5/20,38,51,41.21,[NULL]
6/5/20,50,57,41.39,120
6/5/20,89,57,41.39,129
6/5/20,44,57,41.39,477
6/5/20,38,57,41.39,939
6/5/20,74,57,41.39,5193
6/5/20,38,186,41.97,1
6/5/20,27,28,43.1,90
6/5/20,38,28,43.1,180
6/5/20,50,28,43.1,584
6/5/20,89,28,43.1,1227
6/5/20,74,28,43.1,2178
6/5/20,38,78,44.05,[NULL]
6/5/20,38,270,44.14,2
6/5/20,38,39,44.73,8
6/5/20,64,39,44.73,40
6/5/20,30,39,44.73,[NULL]
6/5/20,94,36,45.02,0.12
6/5/20,74,36,45.02,65
6/5/20,50,36,45.02,287
6/5/20,38,36,45.02,4339
6/5/20,38,202,47.45,4
6/5/20,38,286,48.06,1353
6/5/20,74,286,48.06,2148
6/5/20,38,288,48.59,2
6/5/20,27,288,48.59,[NULL]
6/5/20,17,35,49.08,5.96
6/5/20,38,35,49.08,61
6/5/20,50,35,49.08,[NULL]
6/5/20,94,35,49.08,[NULL]
6/5/20,38,142,49.41,[NULL]
6/5/20,64,142,49.41,[NULL]
6/5/20,38,276,49.45,275
6/5/20,94,276,49.45,[NULL]
6/5/20,38,1,50.43,2
6/5/20,64,1,50.43,9
6/5/20,74,251,50.69,80
6/5/20,50,251,50.69,619
6/5/20,27,251,50.69,680
6/5/20,94,251,50.69,1553
6/5/20,44,251,50.69,3821
6/5/20,38,251,50.69,5691
6/5/20,38,24,50.73,20
6/5/20,64,24,50.73,33
6/5/20,38,152,52.06,14
6/5/20,64,152,52.06,[NULL]
6/5/20,94,218,52.23,0.28
6/5/20,38,218,52.23,370
6/5/20,44,218,52.23,920
6/5/20,17,218,52.23,7876.73
6/5/20,38,64,52.91,7.44
6/5/20,38,96,53.65,[NULL]
6/5/20,74,73,55.51,957
6/5/20,27,73,55.51,1225
6/5/20,38,73,55.51,28411
6/5/20,44,73,55.51,[NULL]
6/5/20,50,266,55.71,214
6/5/20,94,266,55.71,251
6/5/20,38,266,55.71,770
6/5/20,27,266,55.71,[NULL]
6/5/20,38,274,55.81,4
6/5/20,50,217,56.12,170
6/5/20,38,217,56.12,[NULL]
6/5/20,44,217,56.12,[NULL]
6/5/20,74,217,56.12,[NULL]
6/5/20,94,217,56.12,[NULL]
6/5/20,38,158,56.4,1
6/5/20,38,43,56.94,[NULL]
6/5/20,89,166,57.45,[NULL]
6/5/20,38,225,57.98,30
6/5/20,38,182,59.39,20
6/5/20,89,86,61.22,901
6/5/20,74,86,61.22,1308
6/5/20,38,228,61.78,19
6/5/20,27,228,61.78,[NULL]
6/5/20,38,17,63.86,3433
6/5/20,44,17,63.86,[NULL]
6/5/20,50,17,63.86,[NULL]
6/5/20,30,94,63.88,285
6/5/20,17,19,64.01,29.77
6/5/20,44,19,64.01,57
6/5/20,59,19,64.01,200
6/5/20,94,19,64.01,270
6/5/20,50,19,64.01,773
6/5/20,38,19,64.01,4112
6/5/20,74,19,64.01,[NULL]
6/5/20,38,282,64.3,6
6/5/20,27,192,67.19,[NULL]
6/5/20,38,192,67.19,[NULL]
6/5/20,38,179,67.88,2
6/5/20,64,179,67.88,24
6/5/20,38,221,69.29,2
6/5/20,38,216,69.84,27
6/5/20,38,203,71.02,2
6/5/20,17,203,71.02,[NULL]
6/5/20,64,138,72.38,[NULL]
6/5/20,38,63,72.87,4461
6/5/20,38,54,73.35,[NULL]
6/5/20,74,93,73.44,18
6/5/20,27,93,73.44,90
6/5/20,50,93,73.44,843
6/5/20,94,93,73.44,1397
6/5/20,44,93,73.44,1588
6/5/20,38,93,73.44,3846
6/5/20,30,93,73.44,7463
6/5/20,94,102,75.91,1
6/5/20,89,102,75.91,1657
6/5/20,74,102,75.91,3069
6/5/20,38,102,75.91,3409
6/5/20,74,88,75.95,302
6/5/20,24,88,75.95,410
6/5/20,38,88,75.95,1744
6/5/20,30,88,75.95,2725
6/5/20,38,180,77.19,1
6/5/20,64,180,77.19,7
6/5/20,38,159,78.03,326
6/5/20,30,159,78.03,2233
6/5/20,74,159,78.03,3725
6/5/20,52,159,78.03,[NULL]
6/5/20,38,160,79.39,149
6/5/20,74,160,79.39,2959
6/5/20,89,2,79.77,29
6/5/20,17,2,79.77,36.63
6/5/20,38,2,79.77,1275
6/5/20,44,2,79.77,1480
6/5/20,64,2,79.77,[NULL]
6/5/20,74,2,79.77,[NULL]
6/5/20,30,108,81.5,3
6/5/20,64,108,81.5,[NULL]
6/5/20,89,237,81.69,4460
6/5/20,74,237,81.69,4760
6/5/20,38,134,84.13,[NULL]
6/5/20,38,206,84.23,[NULL]
6/5/20,74,79,86.29,157
6/5/20,38,79,86.29,1247
6/5/20,52,79,86.29,[NULL]
6/5/20,74,123,87.26,130
6/5/20,38,123,87.26,[NULL]
6/5/20,38,183,87.58,32
6/5/20,17,183,87.58,[NULL]
6/5/20,38,118,93.57,7
6/5/20,27,118,93.57,[NULL]
6/5/20,74,281,94.06,65
6/5/20,50,281,94.06,128
6/5/20,64,281,94.06,159
6/5/20,38,281,94.06,946
6/5/20,27,281,94.06,3121
6/5/20,18,281,94.06,[NULL]
6/5/20,89,281,94.06,[NULL]
6/5/20,94,281,94.06,[NULL]
6/5/20,38,38,98.14,2
6/5/20,38,59,104.52,4
6/5/20,74,59,104.52,36
6/5/20,74,98,109.9,97
6/5/20,38,98,109.9,541
6/5/20,64,98,109.9,1086
6/5/20,89,98,109.9,1308
6/5/20,30,98,109.9,2172
6/5/20,64,188,112.53,69
6/5/20,27,188,112.53,[NULL]
6/5/20,74,267,144.07,830
6/5/20,38,267,144.07,[NULL]
6/5/20,38,37,147.29,[NULL]
6/5/20,50,122,164.11,17
6/5/20,27,122,164.11,64
6/5/20,74,122,164.11,249
6/5/20,38,122,164.11,769
6/5/20,94,122,164.11,[NULL]
6/5/20,52,173,170.17,940
6/5/20,38,7,179.91,230
6/5/20,94,7,179.91,578
6/5/20,44,7,179.91,681
6/5/20,50,7,179.91,707
6/5/20,30,7,179.91,1847
6/5/20,17,7,179.91,[NULL]
6/5/20,65,7,179.91,[NULL]
6/5/20,38,11,478.16,2
6/5/20,38,227,1366.8,[NULL]
6/8/20,74,90,12.44,[NULL]
6/8/20,38,131,12.48,3
6/8/20,17,131,12.48,[NULL]
6/8/20,64,131,12.48,[NULL]
6/8/20,74,14,13.16,34
6/8/20,50,14,13.16,126
6/8/20,94,14,13.16,404
6/8/20,38,14,13.16,1447
6/8/20,82,14,13.16,2350
6/8/20,27,14,13.16,[NULL]
6/8/20,44,14,13.16,[NULL]
6/8/20,38,235,13.99,4
6/8/20,17,235,13.99,14.87
6/8/20,74,235,13.99,40
6/8/20,44,235,13.99,[NULL]
6/8/20,50,235,13.99,[NULL]
6/8/20,38,126,14.27,[NULL]
6/8/20,38,77,15.23,[NULL]
6/8/20,74,16,15.94,34
6/8/20,49,16,15.94,91
6/8/20,50,16,15.94,142
6/8/20,44,16,15.94,147
6/8/20,21,16,15.94,310
6/8/20,38,16,15.94,929
6/8/20,94,16,15.94,1232
6/8/20,82,16,15.94,2000
6/8/20,38,197,16.81,16
6/8/20,17,172,18.66,54.28
6/8/20,64,172,18.66,950
6/8/20,89,172,18.66,1150
6/8/20,94,172,18.66,1240
6/8/20,44,172,18.66,1590
6/8/20,38,172,18.66,2150
6/8/20,30,172,18.66,5020
6/8/20,74,172,18.66,[NULL]
6/8/20,64,23,18.81,1948
6/8/20,38,23,18.81,3676
6/8/20,50,23,18.81,4164
6/8/20,38,175,19.6,2
6/8/20,38,260,20.47,1
6/8/20,38,130,20.88,[NULL]
6/8/20,38,164,23.51,10
6/8/20,38,254,24.22,723
6/8/20,74,254,24.22,1081
6/8/20,44,254,24.22,4109
6/8/20,50,254,24.22,[NULL]
6/8/20,38,83,24.23,64
6/8/20,74,83,24.23,784
6/8/20,30,83,24.23,2680
6/8/20,38,70,24.27,1089
6/8/20,89,70,24.27,2814
6/8/20,50,278,25.04,565
6/8/20,38,278,25.04,828
6/8/20,74,278,25.04,932
6/8/20,64,278,25.04,1316
6/8/20,64,167,26.18,[NULL]
6/8/20,38,220,27.38,3
6/8/20,64,247,28.39,1
6/8/20,38,242,28.84,5
6/8/20,38,87,29.24,2
6/8/20,38,154,29.26,610
6/8/20,44,154,29.26,[NULL]
6/8/20,50,154,29.26,[NULL]
6/8/20,94,154,29.26,[NULL]
6/8/20,38,226,29.74,2
6/8/20,38,229,30.39,5
6/8/20,38,147,30.42,[NULL]
6/8/20,44,145,30.43,430
6/8/20,38,145,30.43,1120
6/8/20,38,62,31.61,[NULL]
6/8/20,50,44,31.74,3055
6/8/20,38,44,31.74,5351
6/8/20,44,44,31.74,[NULL]
6/8/20,94,45,32.63,0.21
6/8/20,17,45,32.63,57.22
6/8/20,74,45,32.63,60
6/8/20,64,45,32.63,80
6/8/20,38,45,32.63,1940
6/8/20,44,45,32.63,2350
6/8/20,27,45,32.63,5420
6/8/20,38,9,33.42,4420
6/8/20,44,9,33.42,[NULL]
6/8/20,50,9,33.42,[NULL]
6/8/20,74,9,33.42,[NULL]
6/8/20,94,9,33.42,[NULL]
6/8/20,38,4,34.23,2
6/8/20,44,4,34.23,[NULL]
6/8/20,64,4,34.23,[NULL]
6/8/20,74,4,34.23,[NULL]
6/8/20,38,125,34.27,65
6/8/20,38,249,34.59,[NULL]
6/8/20,64,100,34.9,8
6/8/20,27,100,34.9,42
6/8/20,44,100,34.9,113
6/8/20,74,100,34.9,147
6/8/20,94,100,34.9,364
6/8/20,38,100,34.9,2516
6/8/20,17,100,34.9,2332.86
6/8/20,38,177,35.1,1
6/8/20,38,178,35.32,19
6/8/20,74,230,36.15,398
6/8/20,44,230,36.15,513
6/8/20,38,230,36.15,2021
6/8/20,17,230,36.15,[NULL]
6/8/20,38,168,36.48,64
6/8/20,74,168,36.48,[NULL]
6/8/20,38,140,36.56,3
6/8/20,64,140,36.56,20
6/8/20,74,140,36.56,[NULL]
6/8/20,38,15,38.37,950
6/8/20,27,15,38.37,[NULL]
6/8/20,94,15,38.37,[NULL]
6/8/20,38,71,38.5,70
6/8/20,74,71,38.5,7624
6/8/20,38,81,38.61,172
6/8/20,64,81,38.61,854
6/8/20,30,81,38.61,1672
6/8/20,74,81,38.61,2746
6/8/20,44,10,39.14,140
6/8/20,94,10,39.14,283
6/8/20,74,10,39.14,363
6/8/20,27,10,39.14,937
6/8/20,50,10,39.14,1656
6/8/20,78,10,39.14,2500
6/8/20,38,10,39.14,5817.01
6/8/20,38,110,39.76,[NULL]
6/8/20,50,57,40.23,120
6/8/20,89,57,40.23,129
6/8/20,44,57,40.23,477
6/8/20,38,57,40.23,948
6/8/20,74,57,40.23,5193
6/8/20,94,57,40.23,[NULL]
6/8/20,38,256,41.13,21
6/8/20,38,186,41.27,1
6/8/20,27,28,41.89,91
6/8/20,38,28,41.89,185
6/8/20,50,28,41.89,584
6/8/20,89,28,41.89,1227
6/8/20,74,28,41.89,2178
6/8/20,38,270,43.7,2
6/8/20,38,78,44.03,[NULL]
6/8/20,38,39,44.8,7
6/8/20,64,39,44.8,40
6/8/20,30,39,44.8,[NULL]
6/8/20,94,36,45.06,0.12
6/8/20,74,36,45.06,65
6/8/20,50,36,45.06,287
6/8/20,38,36,45.06,3162
6/8/20,44,36,45.06,[NULL]
6/8/20,38,202,47.04,4
6/8/20,38,288,47.72,2
6/8/20,38,286,48.01,1355
6/8/20,74,286,48.01,2148
6/8/20,38,276,48.6,465
6/8/20,44,276,48.6,[NULL]
6/8/20,94,276,48.6,[NULL]
6/8/20,17,35,48.66,5.96
6/8/20,38,35,48.66,63
6/8/20,44,35,48.66,[NULL]
6/8/20,94,35,48.66,[NULL]
6/8/20,38,142,48.84,[NULL]
6/8/20,74,251,50.04,80
6/8/20,50,251,50.04,987
6/8/20,94,251,50.04,1511
6/8/20,44,251,50.04,3821
6/8/20,38,251,50.04,5549
6/8/20,27,251,50.04,68000000
6/8/20,38,1,51,1
6/8/20,64,1,51,9
6/8/20,38,24,51.4,20
6/8/20,64,24,51.4,33
6/8/20,94,218,51.76,0.28
6/8/20,38,218,51.76,370
6/8/20,44,218,51.76,920
6/8/20,17,218,51.76,7876.73
6/8/20,38,152,51.82,14
6/8/20,38,64,52.66,7.44
6/8/20,50,266,55.29,214
6/8/20,94,266,55.29,250
6/8/20,38,266,55.29,427
6/8/20,27,266,55.29,[NULL]
6/8/20,44,266,55.29,[NULL]
6/8/20,27,73,55.36,1225
6/8/20,74,73,55.36,1258
6/8/20,38,73,55.36,28147
6/8/20,18,73,55.36,[NULL]
6/8/20,44,73,55.36,[NULL]
6/8/20,38,158,55.69,1
6/8/20,38,274,55.81,4
6/8/20,38,217,55.83,80
6/8/20,50,217,55.83,150
6/8/20,94,217,55.83,160
6/8/20,44,217,55.83,[NULL]
6/8/20,74,217,55.83,[NULL]
6/8/20,38,43,56.42,[NULL]
6/8/20,38,225,56.46,34
6/8/20,38,182,58.79,20
6/8/20,89,86,60.57,901
6/8/20,74,86,60.57,1308
6/8/20,38,228,61.58,20
6/8/20,50,17,63.14,421
6/8/20,38,17,63.14,2594
6/8/20,27,17,63.14,[NULL]
6/8/20,44,17,63.14,[NULL]
6/8/20,94,17,63.14,[NULL]
6/8/20,30,94,63.36,[NULL]
6/8/20,17,19,63.56,29.77
6/8/20,44,19,63.56,57
6/8/20,59,19,63.56,200
6/8/20,94,19,63.56,270
6/8/20,50,19,63.56,475
6/8/20,38,19,63.56,3811
6/8/20,74,19,63.56,[NULL]
6/8/20,38,282,63.75,6
6/8/20,38,184,65.52,[NULL]
6/8/20,38,192,66.23,3
6/8/20,38,179,67.2,2
6/8/20,64,179,67.2,24
6/8/20,38,221,68.4,2
6/8/20,38,216,70.18,15
6/8/20,38,203,70.57,2
6/8/20,17,203,70.57,[NULL]
6/8/20,38,63,72.65,4471
6/8/20,38,54,73.45,[NULL]
6/8/20,74,93,73.89,18
6/8/20,27,93,73.89,90
6/8/20,50,93,73.89,504
6/8/20,94,93,73.89,1405
6/8/20,44,93,73.89,1588
6/8/20,38,93,73.89,2883
6/8/20,30,93,73.89,7463
6/8/20,38,180,75.6,1
6/8/20,64,180,75.6,7
6/8/20,74,88,75.78,302
6/8/20,24,88,75.78,410
6/8/20,38,88,75.78,1748
6/8/20,30,88,75.78,2725
6/8/20,27,88,75.78,[NULL]
6/8/20,94,102,75.79,1
6/8/20,89,102,75.79,1657
6/8/20,74,102,75.79,2844
6/8/20,38,102,75.79,3154
6/8/20,38,159,77.6,326
6/8/20,74,159,77.6,3725
6/8/20,30,159,77.6,[NULL]
6/8/20,52,159,77.6,[NULL]
6/8/20,89,2,78.86,29
6/8/20,17,2,78.86,36.63
6/8/20,38,2,78.86,1282
6/8/20,44,2,78.86,1480
6/8/20,27,2,78.86,[NULL]
6/8/20,74,2,78.86,[NULL]
6/8/20,38,160,79.53,137
6/8/20,74,160,79.53,2959
6/8/20,30,108,80.48,3
6/8/20,89,237,81.05,4460
6/8/20,74,237,81.05,4760
6/8/20,38,134,83.16,[NULL]
6/8/20,38,206,84.98,[NULL]
6/8/20,74,79,85.98,157
6/8/20,38,79,85.98,1200
6/8/20,52,79,85.98,[NULL]
6/8/20,74,123,87.18,130
6/8/20,38,123,87.18,[NULL]
6/8/20,38,183,87.82,32
6/8/20,44,183,87.82,[NULL]
6/8/20,38,118,92.45,9
6/8/20,74,281,92.99,50
6/8/20,64,281,92.99,159
6/8/20,50,281,92.99,572
6/8/20,38,281,92.99,925
6/8/20,27,281,92.99,3121
6/8/20,44,281,92.99,[NULL]
6/8/20,38,38,99.1,2
6/8/20,38,59,103.76,2
6/8/20,74,59,103.76,36
6/8/20,38,98,109.1,546
6/8/20,64,98,109.1,1086
6/8/20,89,98,109.1,1308
6/8/20,30,98,109.1,2172
6/8/20,74,98,109.1,[NULL]
6/8/20,64,188,112.43,69
6/8/20,74,267,142.69,830
6/8/20,50,122,163.03,17
6/8/20,27,122,163.03,58
6/8/20,74,122,163.03,249
6/8/20,38,122,163.03,769
6/8/20,44,122,163.03,[NULL]
6/8/20,94,122,163.03,[NULL]
6/8/20,52,173,168.41,940
6/8/20,38,7,177.45,271
6/8/20,94,7,177.45,688
6/8/20,44,7,177.45,681
6/8/20,50,7,177.45,707
6/8/20,30,7,177.45,1847
6/8/20,17,7,177.45,[NULL]
6/8/20,38,11,470.81,2
6/8/20,38,227,1351.28,1.2
6/9/20,27,90,11.84,[NULL]
6/9/20,38,90,11.84,[NULL]
6/9/20,74,90,11.84,[NULL]
6/9/20,38,235,13,2
6/9/20,17,235,13,13.03
6/9/20,74,235,13,70
6/9/20,17,131,13.12,[NULL]
6/9/20,27,131,13.12,[NULL]
6/9/20,38,131,13.12,[NULL]
6/9/20,74,14,13.51,34
6/9/20,50,14,13.51,126
6/9/20,94,14,13.51,561
6/9/20,38,14,13.51,2048
6/9/20,82,14,13.51,2350
6/9/20,27,14,13.51,[NULL]
6/9/20,38,246,14.47,[NULL]
6/9/20,74,16,15.83,34
6/9/20,49,16,15.83,91
6/9/20,50,16,15.83,142
6/9/20,44,16,15.83,147
6/9/20,21,16,15.83,310
6/9/20,38,16,15.83,735
6/9/20,94,16,15.83,1250
6/9/20,82,16,15.83,2000
6/9/20,38,197,16.71,20
6/9/20,17,172,18.67,54.28
6/9/20,64,172,18.67,950
6/9/20,89,172,18.67,1150
6/9/20,94,172,18.67,1240
6/9/20,44,172,18.67,1590
6/9/20,38,172,18.67,2050
6/9/20,30,172,18.67,5020
6/9/20,74,172,18.67,[NULL]
6/9/20,64,23,19.16,1948
6/9/20,38,23,19.16,3763
6/9/20,50,23,19.16,4164
6/9/20,38,200,19.7,[NULL]
6/9/20,38,175,20.08,1
6/9/20,38,260,20.1,1
6/9/20,38,130,21.18,[NULL]
6/9/20,38,164,23.12,10
6/9/20,38,254,23.98,726
6/9/20,74,254,23.98,1081
6/9/20,44,254,23.98,4109
6/9/20,38,83,24.19,148
6/9/20,74,83,24.19,708
6/9/20,30,83,24.19,2680
6/9/20,38,70,24.26,1090
6/9/20,89,70,24.26,2814
6/9/20,50,278,24.39,565
6/9/20,38,278,24.39,830
6/9/20,74,278,24.39,932
6/9/20,64,278,24.39,1316
6/9/20,38,220,27.58,3
6/9/20,64,247,27.94,1
6/9/20,38,242,28.34,4
6/9/20,38,87,28.79,6
6/9/20,38,154,28.92,640
6/9/20,38,226,29.49,2
6/9/20,38,147,30.12,[NULL]
6/9/20,38,229,30.2,5
6/9/20,44,145,30.52,430
6/9/20,38,145,30.52,870
6/9/20,50,44,31.11,3055
6/9/20,38,44,31.11,5365
6/9/20,38,62,31.91,[NULL]
6/9/20,94,45,32.22,0.21
6/9/20,17,45,32.22,57.22
6/9/20,64,45,32.22,80
6/9/20,74,45,32.22,100
6/9/20,38,45,32.22,2090
6/9/20,44,45,32.22,2350
6/9/20,27,45,32.22,5400
6/9/20,27,189,32.71,[NULL]
6/9/20,38,189,32.71,[NULL]
6/9/20,38,9,32.74,4528
6/9/20,27,9,32.74,[NULL]
6/9/20,50,9,32.74,[NULL]
6/9/20,74,9,32.74,[NULL]
6/9/20,38,4,33.54,[NULL]
6/9/20,52,4,33.54,[NULL]
6/9/20,74,4,33.54,[NULL]
6/9/20,38,125,34.37,55
6/9/20,38,249,34.75,[NULL]
6/9/20,27,271,34.93,[NULL]
6/9/20,38,271,34.93,[NULL]
6/9/20,64,100,35.53,7
6/9/20,27,100,35.53,42
6/9/20,44,100,35.53,113
6/9/20,74,100,35.53,147
6/9/20,94,100,35.53,294
6/9/20,38,100,35.53,2169
6/9/20,17,100,35.53,2332.86
6/9/20,74,230,35.67,398
6/9/20,44,230,35.67,513
6/9/20,38,230,35.67,2021
6/9/20,38,178,35.8,21
6/9/20,38,177,35.81,1
6/9/20,38,168,36.25,62
6/9/20,38,140,36.43,3
6/9/20,64,140,36.43,20
6/9/20,27,140,36.43,[NULL]
6/9/20,74,140,36.43,[NULL]
6/9/20,38,81,38.15,168
6/9/20,64,81,38.15,854
6/9/20,30,81,38.15,1672
6/9/20,74,81,38.15,3332
6/9/20,38,15,38.3,750
6/9/20,27,15,38.3,[NULL]
6/9/20,50,15,38.3,[NULL]
6/9/20,94,15,38.3,[NULL]
6/9/20,38,110,38.43,6
6/9/20,44,10,38.7,140
6/9/20,94,10,38.7,283
6/9/20,74,10,38.7,363
6/9/20,27,10,38.7,991
6/9/20,50,10,38.7,1656
6/9/20,78,10,38.7,2500
6/9/20,38,10,38.7,5687.01
6/9/20,50,57,40.13,120
6/9/20,89,57,40.13,129
6/9/20,38,57,40.13,393
6/9/20,44,57,40.13,477
6/9/20,74,57,40.13,5193
6/9/20,94,57,40.13,[NULL]
6/9/20,27,151,40.27,[NULL]
6/9/20,38,71,40.3,70
6/9/20,74,71,40.3,7624
6/9/20,38,51,40.72,[NULL]
6/9/20,38,186,41.15,1
6/9/20,27,186,41.15,[NULL]
6/9/20,38,256,41.24,12
6/9/20,27,28,42.04,91
6/9/20,38,28,42.04,200
6/9/20,50,28,42.04,584
6/9/20,89,28,42.04,1227
6/9/20,74,28,42.04,2178
6/9/20,38,78,43.23,[NULL]
6/9/20,38,270,43.62,2
6/9/20,38,273,43.69,[NULL]
6/9/20,38,39,44.18,4
6/9/20,64,39,44.18,40
6/9/20,94,36,45.25,0.12
6/9/20,74,36,45.25,65
6/9/20,27,36,45.25,88
6/9/20,50,36,45.25,287
6/9/20,38,36,45.25,1829
6/9/20,38,286,47.66,1486
6/9/20,74,286,47.66,2058
6/9/20,38,288,47.89,2
6/9/20,27,288,47.89,[NULL]
6/9/20,38,202,47.99,4
6/9/20,17,35,48.32,5.96
6/9/20,38,35,48.32,54
6/9/20,50,35,48.32,[NULL]
6/9/20,94,35,48.32,[NULL]
6/9/20,38,276,48.6,545
6/9/20,27,276,48.6,[NULL]
6/9/20,94,276,48.6,[NULL]
6/9/20,38,244,48.88,[NULL]
6/9/20,38,142,49.47,[NULL]
6/9/20,74,251,50.17,80
6/9/20,27,251,50.17,680
6/9/20,50,251,50.17,987
6/9/20,94,251,50.17,1511
6/9/20,44,251,50.17,3821
6/9/20,38,251,50.17,4867
6/9/20,38,152,50.51,15
6/9/20,38,24,50.7,20
6/9/20,64,24,50.7,33
6/9/20,27,24,50.7,[NULL]
6/9/20,38,1,50.87,1
6/9/20,64,1,50.87,9
6/9/20,94,218,50.89,0.28
6/9/20,38,218,50.89,370
6/9/20,44,218,50.89,920
6/9/20,17,218,50.89,7876.73
6/9/20,27,218,50.89,[NULL]
6/9/20,38,64,52.21,7.44
6/9/20,38,217,54.72,110
6/9/20,94,217,54.72,190
6/9/20,50,217,54.72,[NULL]
6/9/20,38,158,54.94,1
6/9/20,38,266,55.3,192
6/9/20,50,266,55.3,214
6/9/20,94,266,55.3,250
6/9/20,27,266,55.3,[NULL]
6/9/20,27,73,55.96,1225
6/9/20,74,73,55.96,1312
6/9/20,38,73,55.96,30877
6/9/20,38,274,56.26,4
6/9/20,38,43,56.32,[NULL]
6/9/20,74,43,56.32,[NULL]
6/9/20,38,225,56.44,32
6/9/20,38,182,57.6,20
6/9/20,27,182,57.6,[NULL]
6/9/20,89,86,60.13,901
6/9/20,74,86,60.13,1308
6/9/20,38,228,61.62,22
6/9/20,27,228,61.62,[NULL]
6/9/20,30,94,62.95,[NULL]
6/9/20,50,17,63.46,421
6/9/20,38,17,63.46,2335
6/9/20,65,17,63.46,[NULL]
6/9/20,94,17,63.46,[NULL]
6/9/20,38,282,63.54,6
6/9/20,27,282,63.54,[NULL]
6/9/20,74,19,63.94,9
6/9/20,17,19,63.94,29.77
6/9/20,44,19,63.94,57
6/9/20,59,19,63.94,200
6/9/20,94,19,63.94,270
6/9/20,50,19,63.94,707
6/9/20,38,19,63.94,4367
6/9/20,38,184,64.98,[NULL]
6/9/20,74,184,64.98,[NULL]
6/9/20,38,192,65.82,2
6/9/20,27,192,65.82,[NULL]
6/9/20,38,179,67,2
6/9/20,64,179,67,24
6/9/20,38,221,68.7,2
6/9/20,38,216,69.87,17
6/9/20,38,203,70.5,34
6/9/20,17,203,70.5,[NULL]
6/9/20,38,63,72.03,4111
6/9/20,74,63,72.03,[NULL]
6/9/20,38,138,72.18,[NULL]
6/9/20,38,54,72.97,1
6/9/20,74,93,74.74,18
6/9/20,27,93,74.74,201
6/9/20,50,93,74.74,504
6/9/20,94,93,74.74,1393
6/9/20,44,93,74.74,1588
6/9/20,38,93,74.74,2744
6/9/20,30,93,74.74,7463
6/9/20,38,180,75.83,1
6/9/20,64,180,75.83,7
6/9/20,74,88,75.88,302
6/9/20,24,88,75.88,410
6/9/20,38,88,75.88,1828
6/9/20,30,88,75.88,2725
6/9/20,94,102,76.28,1
6/9/20,89,102,76.28,1657
6/9/20,74,102,76.28,2844
6/9/20,38,102,76.28,3282
6/9/20,38,159,77.19,349
6/9/20,74,159,77.19,3725
6/9/20,30,159,77.19,[NULL]
6/9/20,89,2,77.48,29
6/9/20,17,2,77.48,36.63
6/9/20,74,2,77.48,63
6/9/20,38,2,77.48,1209
6/9/20,44,2,77.48,1480
6/9/20,50,2,77.48,[NULL]
6/9/20,38,160,79,139
6/9/20,74,160,79,2959
6/9/20,30,108,80.64,3
6/9/20,89,237,80.9,4460
6/9/20,74,237,80.9,4760
6/9/20,38,134,81.98,[NULL]
6/9/20,38,206,85.41,[NULL]
6/9/20,74,123,86.08,115
6/9/20,52,123,86.08,280
6/9/20,74,79,86.58,604
6/9/20,38,79,86.58,1111
6/9/20,52,79,86.58,[NULL]
6/9/20,38,183,87.91,32
6/9/20,38,118,91.82,9
6/9/20,74,281,93.5,23
6/9/20,64,281,93.5,159
6/9/20,50,281,93.5,572
6/9/20,38,281,93.5,1208
6/9/20,27,281,93.5,3186
6/9/20,38,38,97.34,2
6/9/20,38,59,105.21,2
6/9/20,74,59,105.21,36
6/9/20,38,98,110.33,621
6/9/20,64,98,110.33,1086
6/9/20,89,98,110.33,1308
6/9/20,30,98,110.33,2172
6/9/20,52,98,110.33,[NULL]
6/9/20,74,98,110.33,[NULL]
6/9/20,64,188,112.91,69
6/9/20,74,267,142.01,830
6/9/20,38,267,142.01,[NULL]
6/9/20,38,37,145.34,[NULL]
6/9/20,50,122,162.71,17
6/9/20,27,122,162.71,58
6/9/20,74,122,162.71,249
6/9/20,38,122,162.71,769
6/9/20,94,122,162.71,[NULL]
6/9/20,52,173,167.03,940
6/9/20,38,7,178.16,335
6/9/20,94,7,178.16,688
6/9/20,44,7,178.16,681
6/9/20,50,7,178.16,707
6/9/20,30,7,178.16,1847
6/9/20,65,7,178.16,[NULL]
6/9/20,38,11,473.26,2
6/9/20,38,227,1345.62,[NULL]
6/10/20,38,90,12.26,[NULL]
6/10/20,38,131,12.43,[NULL]
6/10/20,38,235,13.74,8
6/10/20,17,235,13.74,10.85
6/10/20,74,235,13.74,76
6/10/20,74,14,14.16,42
6/10/20,50,14,14.16,126
6/10/20,94,14,14.16,588
6/10/20,82,14,14.16,2350
6/10/20,38,14,14.16,2513
6/10/20,27,14,14.16,[NULL]
6/10/20,38,246,15.01,[NULL]
